cotizacion_id,empresa,sector,tipo,fecha_cotizacion,fecha_entrega,valor_cotizado,unidades,estado,motivo_perdida,probabilidad,ingreso_neto,costo_mercancia,empaque_personalizado,dias_pago
Q-01745,Empresa C-0077,Consultoría y legal,Regalos de fin de año,2026-08-01,2026-11-12,6844000.0,45,Abierta,,0.4,0.0,0.0,0.0,30
Q-01746,Empresa C-0071,Financiero,Regalos de fin de año,2026-08-02,2026-12-17,2088000.0,12,Abierta,,0.4,0.0,0.0,0.0,90
Q-01747,Empresa C-0056,Tecnología,Regalos de fin de año,2026-08-02,2026-12-17,3371000.0,20,Abierta,,0.2,0.0,0.0,0.0,90
Q-01748,Empresa C-0214,Energía y minería,Obsequios a clientes,2026-08-02,2026-09-11,8281000.0,43,Abierta,,0.4,0.0,0.0,0.0,30
Q-01749,Empresa C-0072,Financiero,Regalos de fin de año,2026-08-02,2026-09-02,1727000.0,12,Abierta,,0.6,0.0,0.0,0.0,45
Q-01750,Empresa C-0022,Tecnología,Regalos de fin de año,2026-08-02,2026-12-20,11462000.0,59,Abierta,,0.8,0.0,0.0,0.0,90
Q-01751,Empresa C-0213,Educación,Regalos de fin de año,2026-08-02,2026-12-09,6031000.0,29,Abierta,,0.6,0.0,0.0,0.0,45
Q-01752,Empresa C-0030,Financiero,Obsequios a clientes,2026-08-02,2026-09-14,1158000.0,9,Abierta,,0.4,0.0,0.0,0.0,60
Q-01753,Empresa C-0005,Automotriz,Evento corporativo,2026-08-02,2026-12-16,5302000.0,44,Abierta,,0.8,0.0,0.0,0.0,60
Q-01754,Empresa C-0001,Energía y minería,Regalos de fin de año,2026-08-02,2026-12-07,1055000.0,7,Abierta,,0.8,0.0,0.0,0.0,60
Q-01755,Empresa C-0001,Gremios y asociaciones,Obsequios a clientes,2026-08-03,2026-09-04,2555000.0,17,Abierta,,0.8,0.0,0.0,0.0,45
Q-01756,Empresa C-0080,Financiero,Regalos de fin de año,2026-08-03,2026-11-20,38868000.0,321,Abierta,,0.4,0.0,0.0,0.0,30
Q-01757,Empresa C-0001,Tecnología,Regalos de fin de año,2026-08-03,2026-11-19,9289000.0,50,Abierta,,0.6,0.0,0.0,0.0,45
Q-01758,Empresa C-0306,Gremios y asociaciones,Regalos de fin de año,2026-08-03,2026-09-11,8001000.0,51,Abierta,,0.4,0.0,0.0,0.0,90
Q-01759,Empresa C-0027,Automotriz,Regalos de fin de año,2026-08-03,2026-12-13,4914000.0,40,Abierta,,0.6,0.0,0.0,0.0,45
Q-01760,Empresa C-0003,Consultoría y legal,Regalos de fin de año,2026-08-03,2026-12-16,1606000.0,12,Abierta,,0.8,0.0,0.0,0.0,45
Q-01761,Empresa C-0434,Inmobiliario y construcción,Regalos de fin de año,2026-08-03,2026-08-21,4100000.0,30,Perdida,Precio,,0.0,0.0,0.0,90
Q-01762,Empresa C-0111,Inmobiliario y construcción,Regalos de fin de año,2026-08-03,2026-11-06,13780000.0,89,Abierta,,0.6,0.0,0.0,0.0,45
Q-01763,Empresa C-0073,Inmobiliario y construcción,Evento corporativo,2026-08-04,2026-09-17,5532000.0,33,Abierta,,0.2,0.0,0.0,0.0,30
Q-01764,Empresa C-0071,Salud,Regalos de fin de año,2026-08-04,2026-12-07,9087000.0,47,Abierta,,0.4,0.0,0.0,0.0,90
Q-01765,Empresa C-0053,Educación,Regalos de fin de año,2026-08-04,2026-12-03,5241000.0,43,Abierta,,0.8,0.0,0.0,0.0,30
Q-01766,Empresa C-0416,Tecnología,Regalos de fin de año,2026-08-04,2026-11-20,26932000.0,140,Abierta,,0.8,0.0,0.0,0.0,45
Q-01767,Empresa C-0151,Energía y minería,Regalos de fin de año,2026-08-04,2026-12-11,2648000.0,16,Abierta,,0.2,0.0,0.0,0.0,90
Q-01768,Empresa C-0237,Inmobiliario y construcción,Regalos de fin de año,2026-08-04,2026-12-12,999000.0,6,Abierta,,0.8,0.0,0.0,0.0,45
Q-01769,Empresa C-0328,Energía y minería,Regalos de fin de año,2026-08-04,2026-12-06,3421000.0,27,Abierta,,0.4,0.0,0.0,0.0,30
Q-01770,Empresa C-0419,Inmobiliario y construcción,Regalos de fin de año,2026-08-04,2026-09-04,6981000.0,43,Abierta,,0.2,0.0,0.0,0.0,45
Q-01771,Empresa C-0116,Automotriz,Regalos de fin de año,2026-08-05,2026-09-12,9665000.0,61,Abierta,,0.4,0.0,0.0,0.0,30
Q-01772,Empresa C-0407,Consumo masivo,Regalos de fin de año,2026-08-05,2026-12-08,4954000.0,24,Abierta,,0.6,0.0,0.0,0.0,45
Q-01773,Empresa C-0250,Automotriz,Regalos de fin de año,2026-08-05,2026-12-10,2245000.0,13,Abierta,,0.8,0.0,0.0,0.0,45
Q-01774,Empresa C-0021,Energía y minería,Regalos de fin de año,2026-08-05,2026-12-02,20908000.0,122,Abierta,,0.4,0.0,0.0,0.0,45
Q-01775,Empresa C-0005,Consultoría y legal,Regalos de fin de año,2026-08-05,2026-12-19,860000.0,7,Abierta,,0.2,0.0,0.0,0.0,45
Q-01776,Empresa C-0214,Tecnología,Regalos de fin de año,2026-08-05,2026-12-13,6957000.0,54,Abierta,,0.8,0.0,0.0,0.0,60
Q-01777,Empresa C-0010,Energía y minería,Regalos de fin de año,2026-08-05,2026-12-13,8912000.0,46,Abierta,,0.6,0.0,0.0,0.0,60
Q-01778,Empresa C-0008,Consultoría y legal,Regalos de fin de año,2026-08-05,2026-12-01,2172000.0,11,Abierta,,0.4,0.0,0.0,0.0,90
Q-01779,Empresa C-0082,Salud,Evento corporativo,2026-08-05,2026-12-20,7604000.0,60,Abierta,,0.6,0.0,0.0,0.0,60
Q-01780,Empresa C-0096,Energía y minería,Boda o celebración privada,2026-08-05,2026-09-07,6102000.0,45,Abierta,,0.2,0.0,0.0,0.0,90
Q-01781,Empresa C-0203,Consultoría y legal,Regalos de fin de año,2026-08-06,2026-12-11,1543000.0,11,Abierta,,0.2,0.0,0.0,0.0,45
Q-01782,Empresa C-0018,Financiero,Boda o celebración privada,2026-08-06,2026-09-05,8310000.0,40,Abierta,,0.2,0.0,0.0,0.0,30
Q-01783,Empresa C-0123,Financiero,Obsequios a clientes,2026-08-06,2026-08-24,866000.0,4,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-01784,Empresa C-0065,Financiero,Regalos de fin de año,2026-08-06,2026-09-19,8522000.0,66,Abierta,,0.6,0.0,0.0,0.0,45
Q-01785,Empresa C-0338,Financiero,Evento corporativo,2026-08-06,2026-08-25,12796000.0,63,Ganada,,,12187000.0,9459000.0,567000.0,45
Q-01786,Empresa C-0380,Automotriz,Regalos de fin de año,2026-08-06,2026-12-13,10703000.0,63,Abierta,,0.4,0.0,0.0,0.0,60
Q-01787,Empresa C-0455,Gremios y asociaciones,Regalos de fin de año,2026-08-06,2026-12-20,6255000.0,49,Abierta,,0.8,0.0,0.0,0.0,45
Q-01788,Empresa C-0086,Tecnología,Cata privada,2026-08-06,2026-12-05,11136000.0,73,Abierta,,0.8,0.0,0.0,0.0,45
Q-01789,Empresa C-0396,Consultoría y legal,Regalos de fin de año,2026-08-07,2026-12-07,18719000.0,126,Abierta,,0.6,0.0,0.0,0.0,90
Q-01790,Empresa C-0683,Consultoría y legal,Regalos de fin de año,2026-08-07,2026-12-08,2750000.0,15,Abierta,,0.4,0.0,0.0,0.0,60
Q-01791,Empresa C-0009,Automotriz,Regalos de fin de año,2026-08-07,2026-12-06,8073000.0,65,Abierta,,0.4,0.0,0.0,0.0,60
Q-01792,Empresa C-0043,Energía y minería,Obsequios a clientes,2026-08-07,2026-09-04,1159000.0,6,Abierta,,0.4,0.0,0.0,0.0,60
Q-01793,Empresa C-0521,Financiero,Evento corporativo,2026-08-07,2026-09-10,3821000.0,20,Abierta,,0.8,0.0,0.0,0.0,30
Q-01794,Empresa C-0173,Financiero,Regalos de fin de año,2026-08-07,2026-11-07,5511000.0,36,Abierta,,0.2,0.0,0.0,0.0,30
Q-01795,Empresa C-0156,Consultoría y legal,Obsequios a clientes,2026-08-07,2026-09-10,1400000.0,11,Abierta,,0.8,0.0,0.0,0.0,60
Q-01796,Empresa C-0357,Inmobiliario y construcción,Cata privada,2026-08-08,2026-08-23,2321000.0,15,Perdida,Precio,,0.0,0.0,0.0,60
Q-01797,Empresa C-0007,Consumo masivo,Regalos de fin de año,2026-08-08,2026-09-20,10046000.0,74,Abierta,,0.8,0.0,0.0,0.0,30
Q-01798,Empresa C-0002,Automotriz,Regalos de fin de año,2026-08-08,2026-12-03,6567000.0,37,Abierta,,0.4,0.0,0.0,0.0,60
Q-01799,Empresa C-0072,Inmobiliario y construcción,Regalos de fin de año,2026-08-08,2026-12-07,2167000.0,13,Abierta,,0.4,0.0,0.0,0.0,30
Q-01800,Empresa C-0438,Energía y minería,Regalos de fin de año,2026-08-08,2026-12-04,930000.0,7,Abierta,,0.2,0.0,0.0,0.0,90
Q-01801,Empresa C-0072,Consumo masivo,Obsequios a clientes,2026-08-08,2026-09-02,4379000.0,29,Abierta,,0.6,0.0,0.0,0.0,45
Q-01802,Empresa C-0288,Energía y minería,Obsequios a clientes,2026-08-08,2026-09-13,9345000.0,47,Abierta,,0.4,0.0,0.0,0.0,60
Q-01803,Empresa C-0077,Financiero,Regalos de fin de año,2026-08-09,2026-12-02,3778000.0,22,Abierta,,0.2,0.0,0.0,0.0,60
Q-01804,Empresa C-0365,Educación,Regalos de fin de año,2026-08-09,2026-11-26,1018000.0,8,Abierta,,0.4,0.0,0.0,0.0,45
Q-01805,Empresa C-0029,Consumo masivo,Regalos de fin de año,2026-08-09,2026-12-15,1246000.0,8,Abierta,,0.6,0.0,0.0,0.0,30
Q-01806,Empresa C-0078,Tecnología,Evento corporativo,2026-08-09,2026-09-14,4743000.0,36,Abierta,,0.2,0.0,0.0,0.0,45
Q-01807,Empresa C-0022,Financiero,Regalos de fin de año,2026-08-09,2026-11-22,2998000.0,14,Abierta,,0.4,0.0,0.0,0.0,60
Q-01808,Empresa C-0099,Financiero,Cata privada,2026-08-10,2026-08-23,2000000.0,12,Ganada,,,1905000.0,1460000.0,69000.0,45
Q-01809,Empresa C-0023,Automotriz,Cata privada,2026-08-10,2026-09-17,2781000.0,18,Abierta,,0.6,0.0,0.0,0.0,60
Q-01810,Empresa C-0144,Gremios y asociaciones,Regalos de fin de año,2026-08-11,2026-09-07,4884000.0,40,Abierta,,0.8,0.0,0.0,0.0,60
Q-01811,Empresa C-0214,Financiero,Regalos de fin de año,2026-08-11,2026-12-19,2455000.0,13,Abierta,,0.8,0.0,0.0,0.0,60
Q-01812,Empresa C-0131,Energía y minería,Regalos de fin de año,2026-08-11,2026-09-20,24258000.0,139,Abierta,,0.4,0.0,0.0,0.0,30
Q-01813,Empresa C-0615,Financiero,Regalos de fin de año,2026-08-11,2026-12-02,700000.0,4,Abierta,,0.4,0.0,0.0,0.0,90
Q-01814,Empresa C-0456,Salud,Regalos de fin de año,2026-08-11,2026-09-05,1304000.0,7,Abierta,,0.2,0.0,0.0,0.0,45
Q-01815,Empresa C-0375,Financiero,Regalos de fin de año,2026-08-11,2026-11-25,5113000.0,33,Abierta,,0.2,0.0,0.0,0.0,60
Q-01816,Empresa C-0074,Energía y minería,Cata privada,2026-08-12,2026-12-08,8120000.0,57,Abierta,,0.6,0.0,0.0,0.0,30
Q-01817,Empresa C-0037,Salud,Regalos de fin de año,2026-08-12,2026-11-26,8036000.0,41,Abierta,,0.4,0.0,0.0,0.0,60
Q-01818,Empresa C-0532,Automotriz,Regalos de fin de año,2026-08-12,2026-11-15,4800000.0,30,Abierta,,0.8,0.0,0.0,0.0,60
Q-01819,Empresa C-0287,Tecnología,Regalos de fin de año,2026-08-12,2026-09-07,4674000.0,24,Abierta,,0.6,0.0,0.0,0.0,90
Q-01820,Empresa C-0003,Inmobiliario y construcción,Regalos de fin de año,2026-08-12,2026-12-10,8754000.0,42,Abierta,,0.2,0.0,0.0,0.0,60
Q-01821,Empresa C-0182,Financiero,Evento corporativo,2026-08-12,2026-09-11,3622000.0,26,Abierta,,0.2,0.0,0.0,0.0,45
Q-01822,Empresa C-0003,Consultoría y legal,Regalos de fin de año,2026-08-12,2026-11-27,3521000.0,20,Abierta,,0.8,0.0,0.0,0.0,45
Q-01823,Empresa C-0091,Financiero,Regalos de fin de año,2026-08-12,2026-12-09,4358000.0,31,Abierta,,0.6,0.0,0.0,0.0,45
Q-01824,Empresa C-0215,Tecnología,Cata privada,2026-08-12,2026-09-24,2540000.0,14,Abierta,,0.2,0.0,0.0,0.0,45
Q-01825,Empresa C-0003,Consultoría y legal,Cata privada,2026-08-13,2026-09-05,3806000.0,20,Abierta,,0.4,0.0,0.0,0.0,60
Q-01826,Empresa C-0076,Consumo masivo,Regalos de fin de año,2026-08-13,2026-11-17,2844000.0,22,Abierta,,0.2,0.0,0.0,0.0,30
Q-01827,Empresa C-0076,Financiero,Regalos de fin de año,2026-08-13,2026-11-19,1203000.0,9,Abierta,,0.2,0.0,0.0,0.0,45
Q-01828,Empresa C-0228,Tecnología,Evento corporativo,2026-08-13,2026-09-02,3314000.0,26,Abierta,,0.2,0.0,0.0,0.0,45
Q-01829,Empresa C-0092,Salud,Regalos de fin de año,2026-08-13,2026-09-09,2078000.0,13,Abierta,,0.2,0.0,0.0,0.0,45
Q-01830,Empresa C-0048,Consultoría y legal,Boda o celebración privada,2026-08-13,2026-09-12,5397000.0,26,Abierta,,0.8,0.0,0.0,0.0,60
Q-01831,Empresa C-0054,Salud,Regalos de fin de año,2026-08-14,2026-12-11,2825000.0,18,Abierta,,0.8,0.0,0.0,0.0,45
Q-01832,Empresa C-0002,Consumo masivo,Evento corporativo,2026-08-14,2026-09-01,17730000.0,96,Abierta,,0.6,0.0,0.0,0.0,30
Q-01833,Empresa C-0007,Salud,Regalos de fin de año,2026-08-14,2026-09-23,29357000.0,230,Abierta,,0.8,0.0,0.0,0.0,60
Q-01834,Empresa C-0627,Tecnología,Boda o celebración privada,2026-08-14,2026-09-25,6028000.0,35,Abierta,,0.2,0.0,0.0,0.0,45
Q-01835,Empresa C-0004,Salud,Obsequios a clientes,2026-08-14,2026-09-03,1868000.0,15,Abierta,,0.4,0.0,0.0,0.0,90
Q-01836,Empresa C-0020,Inmobiliario y construcción,Obsequios a clientes,2026-08-14,2026-09-26,2295000.0,12,Abierta,,0.2,0.0,0.0,0.0,45
Q-01837,Empresa C-0089,Salud,Regalos de fin de año,2026-08-14,2026-09-01,3235000.0,18,Abierta,,0.6,0.0,0.0,0.0,60
Q-01838,Empresa C-0218,Consultoría y legal,Regalos de fin de año,2026-08-15,2026-12-06,1196000.0,8,Abierta,,0.6,0.0,0.0,0.0,60
Q-01839,Empresa C-0152,Consultoría y legal,Cata privada,2026-08-15,2026-09-26,1283000.0,8,Abierta,,0.8,0.0,0.0,0.0,30
Q-01840,Empresa C-0284,Gremios y asociaciones,Obsequios a clientes,2026-08-15,2026-12-17,6207000.0,45,Abierta,,0.6,0.0,0.0,0.0,60
Q-01841,Empresa C-0003,Automotriz,Regalos de fin de año,2026-08-15,2026-09-01,1917000.0,15,Abierta,,0.8,0.0,0.0,0.0,30
Q-01842,Empresa C-0056,Tecnología,Cata privada,2026-08-15,2026-09-08,5708000.0,43,Abierta,,0.4,0.0,0.0,0.0,45
Q-01843,Empresa C-0179,Gremios y asociaciones,Regalos de fin de año,2026-08-16,2026-12-13,2208000.0,17,Abierta,,0.2,0.0,0.0,0.0,30
Q-01844,Empresa C-0682,Financiero,Regalos de fin de año,2026-08-16,2026-12-10,3510000.0,23,Abierta,,0.4,0.0,0.0,0.0,30
Q-01845,Empresa C-0230,Energía y minería,Regalos de fin de año,2026-08-16,2026-11-18,12023000.0,60,Abierta,,0.6,0.0,0.0,0.0,60
Q-01846,Empresa C-0018,Consultoría y legal,Regalos de fin de año,2026-08-16,2026-11-13,3331000.0,22,Abierta,,0.8,0.0,0.0,0.0,45
Q-01847,Empresa C-0135,Financiero,Regalos de fin de año,2026-08-17,2026-11-13,2076000.0,10,Abierta,,0.2,0.0,0.0,0.0,60
Q-01848,Empresa C-0003,Consultoría y legal,Regalos de fin de año,2026-08-17,2026-09-18,11153000.0,77,Abierta,,0.4,0.0,0.0,0.0,45
Q-01849,Empresa C-0314,Tecnología,Regalos de fin de año,2026-08-17,2026-11-03,988000.0,7,Abierta,,0.4,0.0,0.0,0.0,60
Q-01850,Empresa C-0002,Financiero,Regalos de fin de año,2026-08-17,2026-12-13,600000.0,4,Abierta,,0.8,0.0,0.0,0.0,30
Q-01851,Empresa C-0202,Tecnología,Cata privada,2026-08-17,2026-09-21,1342000.0,7,Abierta,,0.6,0.0,0.0,0.0,45
Q-01852,Empresa C-0227,Automotriz,Evento corporativo,2026-08-17,2026-12-04,5548000.0,42,Abierta,,0.8,0.0,0.0,0.0,45
Q-01853,Empresa C-0007,Salud,Regalos de fin de año,2026-08-18,2026-09-25,4385000.0,30,Abierta,,0.4,0.0,0.0,0.0,30
Q-01854,Empresa C-0025,Tecnología,Regalos de fin de año,2026-08-18,2026-12-02,1976000.0,16,Abierta,,0.2,0.0,0.0,0.0,30
Q-01855,Empresa C-0001,Financiero,Regalos de fin de año,2026-08-18,2026-12-18,1473000.0,10,Abierta,,0.6,0.0,0.0,0.0,60
Q-01856,Empresa C-0001,Tecnología,Cata privada,2026-08-18,2026-09-15,7866000.0,40,Abierta,,0.2,0.0,0.0,0.0,45
Q-01857,Empresa C-0002,Consultoría y legal,Regalos de fin de año,2026-08-18,2026-09-21,10179000.0,85,Abierta,,0.4,0.0,0.0,0.0,90
Q-01858,Empresa C-0237,Inmobiliario y construcción,Regalos de fin de año,2026-08-18,2026-09-12,1288000.0,7,Abierta,,0.6,0.0,0.0,0.0,30
Q-01859,Empresa C-0659,Energía y minería,Regalos de fin de año,2026-08-18,2026-12-01,600000.0,4,Abierta,,0.8,0.0,0.0,0.0,30
Q-01860,Empresa C-0027,Financiero,Evento corporativo,2026-08-19,2026-12-07,12506000.0,67,Abierta,,0.6,0.0,0.0,0.0,30
Q-01861,Empresa C-0014,Consultoría y legal,Regalos de fin de año,2026-08-19,2026-10-01,920000.0,5,Abierta,,0.8,0.0,0.0,0.0,30
Q-01862,Empresa C-0296,Tecnología,Regalos de fin de año,2026-08-19,2026-12-03,6613000.0,40,Abierta,,0.2,0.0,0.0,0.0,45
Q-01863,Empresa C-0120,Gremios y asociaciones,Boda o celebración privada,2026-08-19,2026-12-16,3376000.0,23,Abierta,,0.6,0.0,0.0,0.0,30
Q-01864,Empresa C-0002,Energía y minería,Regalos de fin de año,2026-08-19,2026-12-10,3842000.0,23,Abierta,,0.2,0.0,0.0,0.0,60
Q-01865,Empresa C-0008,Gremios y asociaciones,Regalos de fin de año,2026-08-19,2026-12-09,4328000.0,26,Abierta,,0.2,0.0,0.0,0.0,60
Q-01866,Empresa C-0038,Consultoría y legal,Regalos de fin de año,2026-08-19,2026-11-22,19937000.0,104,Abierta,,0.8,0.0,0.0,0.0,60
Q-01867,Empresa C-0140,Consumo masivo,Obsequios a clientes,2026-08-20,2026-09-23,2624000.0,21,Abierta,,0.2,0.0,0.0,0.0,30
Q-01868,Empresa C-0095,Consumo masivo,Evento corporativo,2026-08-20,2026-11-26,2591000.0,20,Abierta,,0.4,0.0,0.0,0.0,90
Q-01869,Empresa C-0111,Financiero,Regalos de fin de año,2026-08-20,2026-11-12,14848000.0,89,Abierta,,0.8,0.0,0.0,0.0,90
Q-01870,Empresa C-0100,Educación,Regalos de fin de año,2026-08-20,2026-12-12,600000.0,4,Abierta,,0.4,0.0,0.0,0.0,90
Q-01871,Empresa C-0007,Consumo masivo,Regalos de fin de año,2026-08-20,2026-09-08,15942000.0,88,Abierta,,0.8,0.0,0.0,0.0,60
Q-01872,Empresa C-0654,Tecnología,Regalos de fin de año,2026-08-21,2026-09-05,2689000.0,14,Abierta,,0.4,0.0,0.0,0.0,60
Q-01873,Empresa C-0180,Consumo masivo,Evento corporativo,2026-08-21,2026-09-25,4334000.0,22,Abierta,,0.4,0.0,0.0,0.0,30
Q-01874,Empresa C-0019,Financiero,Regalos de fin de año,2026-08-21,2026-10-01,2866000.0,14,Abierta,,0.6,0.0,0.0,0.0,90
Q-01875,Empresa C-0001,Inmobiliario y construcción,Regalos de fin de año,2026-08-21,2026-09-09,1983000.0,12,Abierta,,0.8,0.0,0.0,0.0,45
Q-01876,Empresa C-0287,Energía y minería,Regalos de fin de año,2026-08-21,2026-11-07,2583000.0,14,Abierta,,0.2,0.0,0.0,0.0,90
Q-01877,Empresa C-0008,Gremios y asociaciones,Regalos de fin de año,2026-08-21,2026-09-26,8653000.0,65,Abierta,,0.4,0.0,0.0,0.0,30
Q-01878,Empresa C-0411,Financiero,Boda o celebración privada,2026-08-21,2026-12-19,1338000.0,8,Abierta,,0.8,0.0,0.0,0.0,45
Q-01879,Empresa C-0060,Consumo masivo,Regalos de fin de año,2026-08-21,2026-12-20,2884000.0,16,Abierta,,0.4,0.0,0.0,0.0,45
Q-01880,Empresa C-0042,Automotriz,Obsequios a clientes,2026-08-22,2026-12-01,1348000.0,10,Abierta,,0.2,0.0,0.0,0.0,45
Q-01881,Empresa C-0062,Gremios y asociaciones,Evento corporativo,2026-08-22,2026-09-16,14201000.0,71,Abierta,,0.4,0.0,0.0,0.0,60
Q-01882,Empresa C-0001,Inmobiliario y construcción,Regalos de fin de año,2026-08-22,2026-09-11,1305000.0,10,Abierta,,0.6,0.0,0.0,0.0,90
Q-01883,Empresa C-0551,Gremios y asociaciones,Evento corporativo,2026-08-22,2026-09-05,9081000.0,43,Abierta,,0.6,0.0,0.0,0.0,60
Q-01884,Empresa C-0649,Salud,Regalos de fin de año,2026-08-23,2026-11-10,3924000.0,28,Abierta,,0.6,0.0,0.0,0.0,60
Q-01885,Empresa C-0231,Consultoría y legal,Regalos de fin de año,2026-08-23,2026-12-05,1702000.0,12,Abierta,,0.4,0.0,0.0,0.0,60
Q-01886,Empresa C-0055,Financiero,Regalos de fin de año,2026-08-23,2026-09-11,3961000.0,19,Abierta,,0.8,0.0,0.0,0.0,30
Q-01887,Empresa C-0601,Automotriz,Regalos de fin de año,2026-08-23,2026-12-10,748000.0,4,Abierta,,0.6,0.0,0.0,0.0,30
Q-01888,Empresa C-0354,Consultoría y legal,Regalos de fin de año,2026-08-23,2026-12-05,11886000.0,83,Abierta,,0.8,0.0,0.0,0.0,45
Q-01889,Empresa C-0264,Salud,Regalos de fin de año,2026-08-24,2026-09-10,15800000.0,130,Abierta,,0.4,0.0,0.0,0.0,60
Q-01890,Empresa C-0111,Financiero,Regalos de fin de año,2026-08-24,2026-12-18,600000.0,4,Abierta,,0.6,0.0,0.0,0.0,45
Q-01891,Empresa C-0558,Consultoría y legal,Regalos de fin de año,2026-08-24,2026-11-01,1200000.0,6,Abierta,,0.6,0.0,0.0,0.0,60
Q-01892,Empresa C-0104,Consultoría y legal,Regalos de fin de año,2026-08-24,2026-12-17,10836000.0,72,Abierta,,0.8,0.0,0.0,0.0,30
Q-01893,Empresa C-0302,Automotriz,Obsequios a clientes,2026-08-24,2026-10-05,4816000.0,32,Abierta,,0.4,0.0,0.0,0.0,60
Q-01894,Empresa C-0038,Financiero,Regalos de fin de año,2026-08-24,2026-12-18,3101000.0,17,Abierta,,0.6,0.0,0.0,0.0,90
Q-01895,Empresa C-0391,Consumo masivo,Regalos de fin de año,2026-08-24,2026-09-18,3662000.0,22,Abierta,,0.8,0.0,0.0,0.0,60
Q-01896,Empresa C-0016,Consultoría y legal,Cata privada,2026-08-26,2026-09-12,4377000.0,26,Abierta,,0.4,0.0,0.0,0.0,45
Q-01897,Empresa C-0004,Financiero,Regalos de fin de año,2026-08-26,2026-12-13,4860000.0,27,Abierta,,0.8,0.0,0.0,0.0,30
Q-01898,Empresa C-0156,Tecnología,Regalos de fin de año,2026-08-26,2026-12-01,1593000.0,11,Abierta,,0.8,0.0,0.0,0.0,60
Q-01899,Empresa C-0686,Financiero,Cata privada,2026-08-27,2026-11-08,3067000.0,15,Abierta,,0.6,0.0,0.0,0.0,60
Q-01900,Empresa C-0014,Tecnología,Regalos de fin de año,2026-08-27,2026-12-07,4482000.0,28,Abierta,,0.4,0.0,0.0,0.0,30
Q-01901,Empresa C-0161,Salud,Regalos de fin de año,2026-08-27,2026-09-16,1721000.0,14,Abierta,,0.2,0.0,0.0,0.0,60
Q-01902,Empresa C-0001,Salud,Regalos de fin de año,2026-08-27,2026-12-11,710000.0,4,Abierta,,0.6,0.0,0.0,0.0,45
Q-01903,Empresa C-0010,Automotriz,Regalos de fin de año,2026-08-28,2026-11-01,917000.0,6,Abierta,,0.2,0.0,0.0,0.0,45
Q-01904,Empresa C-0328,Financiero,Regalos de fin de año,2026-08-28,2026-12-01,1111000.0,8,Abierta,,0.8,0.0,0.0,0.0,45
Q-01905,Empresa C-0584,Automotriz,Regalos de fin de año,2026-08-28,2026-12-01,2790000.0,20,Abierta,,0.2,0.0,0.0,0.0,45
Q-01906,Empresa C-0002,Financiero,Boda o celebración privada,2026-08-28,2026-10-07,1788000.0,11,Abierta,,0.8,0.0,0.0,0.0,30
Q-01907,Empresa C-0269,Tecnología,Regalos de fin de año,2026-08-29,2026-11-07,2703000.0,17,Abierta,,0.8,0.0,0.0,0.0,30
Q-01908,Empresa C-0053,Gremios y asociaciones,Regalos de fin de año,2026-08-29,2026-11-14,6438000.0,40,Abierta,,0.6,0.0,0.0,0.0,60
Q-01909,Empresa C-0071,Salud,Regalos de fin de año,2026-08-29,2026-11-01,1743000.0,9,Abierta,,0.2,0.0,0.0,0.0,30
Q-01910,Empresa C-0022,Salud,Regalos de fin de año,2026-08-30,2026-11-21,3575000.0,27,Abierta,,0.6,0.0,0.0,0.0,30
Q-01911,Empresa C-0310,Automotriz,Regalos de fin de año,2026-08-30,2026-12-06,1692000.0,9,Abierta,,0.6,0.0,0.0,0.0,30
Q-01912,Empresa C-0001,Consultoría y legal,Regalos de fin de año,2026-08-30,2026-12-01,9927000.0,54,Abierta,,0.6,0.0,0.0,0.0,45
Q-01913,Empresa C-0007,Salud,Obsequios a clientes,2026-08-30,2026-09-17,6337000.0,51,Abierta,,0.2,0.0,0.0,0.0,90
Q-01914,Empresa C-0199,Inmobiliario y construcción,Regalos de fin de año,2026-08-30,2026-09-26,4400000.0,26,Abierta,,0.6,0.0,0.0,0.0,45
Q-01915,Empresa C-0002,Consultoría y legal,Evento corporativo,2026-08-30,2026-09-26,2100000.0,17,Abierta,,0.4,0.0,0.0,0.0,45
Q-01916,Empresa C-0003,Consumo masivo,Regalos de fin de año,2026-08-30,2026-11-07,974000.0,7,Abierta,,0.4,0.0,0.0,0.0,60
Q-01917,Empresa C-0521,Financiero,Regalos de fin de año,2026-08-31,2026-11-27,5076000.0,28,Abierta,,0.6,0.0,0.0,0.0,45
Q-01918,Empresa C-0371,Automotriz,Cata privada,2026-08-31,2026-10-02,3668000.0,22,Abierta,,0.4,0.0,0.0,0.0,60
Q-01919,Empresa C-0001,Inmobiliario y construcción,Obsequios a clientes,2026-08-31,2026-12-14,2142000.0,10,Abierta,,0.8,0.0,0.0,0.0,45
Q-01920,Empresa C-0429,Gremios y asociaciones,Cata privada,2026-08-31,2026-09-17,10694000.0,54,Abierta,,0.8,0.0,0.0,0.0,30
Q-01921,Empresa C-0005,Inmobiliario y construcción,Evento corporativo,2026-08-31,2026-11-01,5200000.0,34,Abierta,,0.4,0.0,0.0,0.0,45
Q-01922,Empresa C-0091,Financiero,Regalos de fin de año,2026-08-31,2026-09-19,15062000.0,85,Abierta,,0.6,0.0,0.0,0.0,60
Q-01923,Empresa C-0004,Salud,Boda o celebración privada,2026-08-31,2026-09-12,1455000.0,9,Abierta,,0.8,0.0,0.0,0.0,30
